acc,gc,gc3,TAA_1_a3,TAA_1_a6,TAA_1_t3,TAA_1_t6,TAG_1_a3,TAG_1_a6,TAG_1_t3,TAG_1_t6
CP002584,0.4195364421935612,0.4024741240022717,0.18204334365325078,0.3510835913312694,0.8179566563467492,0.6489164086687307,0.3446502057613169,0.45987654320987653,0.6553497942386831,0.5401234567901234
CP002859,0.47801572611572407,0.5290124133862834,0.12967032967032968,0.15384615384615385,0.8703296703296703,0.8461538461538461,0.4442793462109955,0.45022288261515603,0.5557206537890045,0.549777117384844
CP003255,0.6174766802524909,0.7952779522796236,0.08536585365853659,0.12195121951219512,0.9146341463414634,0.8780487804878049,0.13513513513513514,0.3918918918918919,0.8648648648648649,0.6081081081081081
CP003557,0.41967010043652975,0.4458353001972661,0.4671610169491525,0.3045550847457627,0.5328389830508474,0.6954449152542372,0.4112734864300626,0.35281837160751567,0.5887265135699373,0.6471816283924844
CP003938,0.55322888175197,0.6379701864659425,0.10884353741496598,0.07993197278911565,0.891156462585034,0.9200680272108843,0.25101214574898784,0.3522267206477733,0.7489878542510121,0.6477732793522267
CP006939,0.523953061471631,0.5826116526660167,0.2532299741602067,0.16020671834625322,0.7467700258397932,0.8397932816537468,0.27972027972027974,0.4405594405594406,0.7202797202797203,0.5594405594405595
CP008713,0.28338520583969,0.17983154695638748,0.5290443472829481,0.4871955028107433,0.47095565271705186,0.5128044971892567,0.32819383259911894,0.473568281938326,0.6718061674008811,0.526431718061674
CP010848,0.6205353081841416,0.7056487152463929,0.2894736842105263,0.07894736842105263,0.7105263157894737,0.9210526315789473,0.25961538461538464,0.23076923076923078,0.7403846153846154,0.7692307692307693
FP929045,0.5873238627919859,0.7565151630697272,0.1686746987951807,0.1927710843373494,0.8313253012048193,0.8072289156626506,0.23157894736842105,0.3684210526315789,0.7684210526315789,0.631578947368421
AE001273,0.4173422983328902,0.3431861039632746,0.06965174129353234,0.1044776119402985,0.9303482587064676,0.8955223880597015,0.28434504792332266,0.2747603833865815,0.7156549520766773,0.7252396166134185
AE010300,0.36748796979684045,0.29724131700779616,0.3259176863181313,0.3292547274749722,0.6740823136818688,0.6707452725250278,0.5484261501210653,0.26150121065375304,0.4515738498789346,0.738498789346247
AE017282,0.640590072203758,0.8021081490463622,0.4,0.4666666666666667,0.6,0.5333333333333333,0.45,0.45,0.55,0.55
AM711867,0.7296404629711529,0.9566747059213445,1.0,0.0,0.0,1.0,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.4444444444444444
AP009384,0.6776203531867734,0.8651486789095381,0.5454545454545454,0.2727272727272727,0.45454545454545453,0.7272727272727273,0.2857142857142857,0.3142857142857143,0.7142857142857143,0.6857142857142857
AP012057,0.67566063872044,0.8612580391988072,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.5
AP013063,0.6136395602590782,0.7811916239534215,0.1319796954314721,0.09137055837563451,0.868020304568528,0.9086294416243654,0.24444444444444444,0.34444444444444444,0.7555555555555555,0.6555555555555556
BX842601,0.5111643022920589,0.5837625261076778,0.1657754010695187,0.10160427807486631,0.8342245989304813,0.8983957219251337,0.11746987951807229,0.17771084337349397,0.8825301204819277,0.822289156626506
CP000143,0.6920597266841123,0.8916234445369362,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.8333333333333334,0.2,0.1,0.8,0.9
CP000316,0.6327491591199133,0.7856479412419025,0.16,0.02666666666666667,0.84,0.9733333333333334,0.22429906542056074,0.2803738317757009,0.7757009345794392,0.719626168224299
CP000481,0.6687109279375066,0.7937270077546651,0.18518518518518517,0.037037037037037035,0.8148148148148148,0.9629629629629629,0.022222222222222223,0.15555555555555556,0.9777777777777777,0.8444444444444444
CP000749,0.4340575819900231,0.3826427255364717,0.14225941422594143,0.14644351464435146,0.8577405857740585,0.8535564853556485,0.21378504672897197,0.34813084112149534,0.7862149532710281,0.6518691588785047
CP000922,0.4211542356044093,0.38038805930667796,0.04676753782668501,0.12929848693259974,0.953232462173315,0.8707015130674003,0.07108239095315025,0.3990306946688207,0.9289176090468497,0.6009693053311793
CP001130,0.35033857054899187,0.2869081233267965,0.6605504587155964,0.7889908256880734,0.3394495412844037,0.21100917431192662,0.5301587301587302,0.526984126984127,0.46984126984126984,0.473015873015873
CP001607,0.4323958918479235,0.4131579385966906,0.10064935064935066,0.07305194805194805,0.8993506493506493,0.926948051948052,0.3697478991596639,0.41596638655462187,0.6302521008403361,0.5840336134453782
CP001685,0.3086298706951685,0.21442466878329183,0.49592986850344395,0.24796493425172197,0.504070131496556,0.752035065748278,0.4312267657992565,0.3940520446096654,0.5687732342007435,0.6059479553903345
CP001785,0.6006024550853029,0.72661346568699,0.5681818181818182,0.2727272727272727,0.4318181818181818,0.7272727272727273,0.7730496453900709,0.2978723404255319,0.22695035460992907,0.7021276595744681
CP001928,0.4438299284077071,0.44507304659986824,0.14,0.092,0.86,0.908,0.08727272727272728,0.14909090909090908,0.9127272727272727,0.850909090909091
CP002048,0.5167457590138003,0.5746644676562214,0.480225988700565,0.3559322033898305,0.519774011299435,0.6440677966101694,0.4854111405835544,0.363395225464191,0.5145888594164456,0.636604774535809
CP002292,0.6319508720129303,0.7777586619724555,0.32075471698113206,0.2641509433962264,0.6792452830188679,0.7358490566037735,0.125,0.2375,0.875,0.7625
CP002452,0.5514756863556461,0.6901867759401784,0.308411214953271,0.2803738317757009,0.6915887850467289,0.719626168224299,0.47368421052631576,0.24561403508771928,0.5263157894736842,0.7543859649122807
CP002593,0.7353758843767417,0.9439515303252752,0.5,0.5,0.5,0.5,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.7142857142857143
CP002899,0.36580287940143474,0.26304427579219003,0.17274167987321712,0.1537242472266244,0.8272583201267829,0.8462757527733756,0.3183023872679045,0.3129973474801061,0.6816976127320955,0.6870026525198939
CP003257,0.2916739383255777,0.18008996260873913,0.5354411014788373,0.46455889852116267,0.46455889852116267,0.5354411014788373,0.31594634873323396,0.40536512667660207,0.684053651266766,0.5946348733233979
CP003590,0.46587833963355896,0.4398736890128674,0.2006048387096774,0.0655241935483871,0.7993951612903226,0.9344758064516129,0.48232848232848236,0.22661122661122662,0.5176715176715176,0.7733887733887734
CP003940,0.3991095717349888,0.3427514963678667,0.1895017793594306,0.1094306049822064,0.8104982206405694,0.8905693950177936,0.6082725060827251,0.4257907542579075,0.39172749391727496,0.5742092457420924
CP007003,0.603399065971288,0.7136442505023892,0.17391304347826086,0.09782608695652174,0.8260869565217391,0.9021739130434783,0.2966101694915254,0.2457627118644068,0.7033898305084746,0.7542372881355932
CP008802,0.6276382395699329,0.7350479456903943,0.01293103448275862,0.0,0.9870689655172413,1.0,0.23863636363636365,0.17045454545454544,0.7613636363636364,0.8295454545454546
CP011265,0.6216010104150526,0.7580939318642193,0.18181818181818182,0.2727272727272727,0.8181818181818182,0.7272727272727273,0.19801980198019803,0.1485148514851485,0.801980198019802,0.8514851485148515
FP929047,0.6534424373179883,0.8834749686906843,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.6666666666666666,0.2,0.24,0.8,0.76
AE001363,0.41418252261119437,0.3481790806395262,0.13100436681222707,0.19213973799126638,0.868995633187773,0.8078602620087336,0.452755905511811,0.22440944881889763,0.547244094488189,0.7755905511811023
AE013218,0.26365609063986933,0.12412520317861658,0.3358433734939759,0.3042168674698795,0.6641566265060241,0.6957831325301205,0.36,0.44,0.64,0.56
AE017283,0.603762649144179,0.695160093857194,0.18461538461538463,0.07692307692307693,0.8153846153846154,0.9230769230769231,0.25757575757575757,0.2878787878787879,0.7424242424242424,0.7121212121212122
AM743169,0.6682518168125074,0.8426903960057605,0.4,0.2,0.6,0.8,0.3,0.34,0.7,0.66
AP009389,0.5466619375977866,0.6402720840054167,0.44834307992202727,0.3001949317738791,0.5516569200779727,0.6998050682261209,0.3106796116504854,0.23624595469255663,0.6893203883495146,0.7637540453074434
AP012157,0.3957114650430976,0.334958060759873,0.14809960681520315,0.18086500655307994,0.8519003931847968,0.8191349934469201,0.27632950990615224,0.5443169968717414,0.7236704900938478,0.4556830031282586
AP013066,0.5713147475314568,0.6774725169229194,0.16129032258064516,0.03225806451612903,0.8387096774193549,0.967741935483871,0.4470588235294118,0.4117647058823529,0.5529411764705883,0.5882352941176471
BX908798,0.36170784888853913,0.26626445480506034,0.15284974093264247,0.11398963730569948,0.8471502590673575,0.8860103626943006,0.10982658959537572,0.15606936416184972,0.8901734104046243,0.8439306358381503
CP000153,0.348390145096664,0.25654210373068037,0.4098360655737705,0.3087431693989071,0.5901639344262295,0.6912568306010929,0.3297045101088647,0.28615863141524106,0.6702954898911353,0.713841368584759
CP000352,0.6447155569458761,0.8101902821649912,0.35,0.2,0.65,0.8,0.3559322033898305,0.3389830508474576,0.6440677966101694,0.6610169491525424
CP000488,0.35435865572233666,0.2590924301377233,0.14940239043824702,0.17729083665338646,0.850597609561753,0.8227091633466136,0.30288461538461536,0.4230769230769231,0.6971153846153846,0.5769230769230769
CP000750,0.7463386489934608,0.959557438959206,0,0,0,0,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334
CP000923,0.34738002110883465,0.25978574634144963,0.6016023306627822,0.43699927166788055,0.39839766933721776,0.5630007283321194,0.5476973684210527,0.4457236842105263,0.45230263157894735,0.5542763157894737
CP001132,0.5963099841222087,0.6919158522304844,0.1941747572815534,0.1650485436893204,0.8058252427184466,0.8349514563106796,0.46,0.42,0.54,0.58
CP001614,0.5179313110288861,0.556005215699012,0.16417910447761194,0.0945273631840796,0.835820895522388,0.9054726368159204,0.2134251290877797,0.4440619621342513,0.7865748709122203,0.5559380378657487
CP001686,0.7192896861655812,0.9326140683830574,0,0,0,0,0.25,0.0,0.75,1.0
CP001792,0.4898958284834345,0.5603099418794139,0.1949367088607595,0.17974683544303796,0.8050632911392405,0.8202531645569621,0.17715617715617715,0.23076923076923078,0.8228438228438228,0.7692307692307693
CP001931,0.4709078697059707,0.5088172016006162,0.823045267489712,0.6666666666666666,0.17695473251028807,0.3333333333333333,0.5938697318007663,0.3524904214559387,0.4061302681992337,0.6475095785440613
CP002049,0.6884758528974098,0.8774532828923983,0.14285714285714285,0.2857142857142857,0.8571428571428571,0.7142857142857143,0.058823529411764705,0.17647058823529413,0.9411764705882353,0.8235294117647058
CP002305,0.41000636494405024,0.3881819290613729,0.23511450381679388,0.3099236641221374,0.7648854961832061,0.6900763358778625,0.8300153139356815,0.45941807044410415,0.16998468606431852,0.5405819295558959
CP002453,0.3437020163671644,0.24435533286278283,0.3124373119358074,0.2748244734202608,0.6875626880641926,0.7251755265797393,0.49830508474576274,0.33728813559322035,0.5016949152542373,0.6627118644067796
CP002606,0.3754681970349115,0.3466961443022379,0.5824508320726173,0.5143721633888049,0.4175491679273828,0.4856278366111952,0.22482014388489208,0.3363309352517986,0.7751798561151079,0.6636690647482014
CP002901,0.572955143639355,0.6380309094469542,0.07871720116618076,0.10204081632653061,0.9212827988338192,0.8979591836734694,0.3063063063063063,0.3783783783783784,0.6936936936936937,0.6216216216216216
CP003274,0.5798239752003184,0.745756944944275,0.37554585152838427,0.32751091703056767,0.6244541484716157,0.6724890829694323,0.3883495145631068,0.3883495145631068,0.6116504854368932,0.6116504854368932
CP003591,0.6012836498411379,0.7198510137628887,0.04504504504504504,0.02702702702702703,0.954954954954955,0.972972972972973,0.2303370786516854,0.19662921348314608,0.7696629213483146,0.8033707865168539
CP003944,0.42963118870012057,0.3635687673373241,0.09218203033838973,0.073512252042007,0.9078179696616102,0.926487747957993,0.2340966921119593,0.11959287531806616,0.7659033078880407,0.8804071246819338
CP007031,0.6861564797665152,0.8768576988031427,0,0,0,0,0.4444444444444444,0.8888888888888888,0.5555555555555556,0.1111111111111111
CP008852,0.3946422510875937,0.3122572247726593,0.21615837346174424,0.3044408774745853,0.7838416265382557,0.6955591225254146,0.44002943340691686,0.49595290654893304,0.5599705665930832,0.5040470934510669
CP011280,0.28466104374516393,0.1582710624977438,0.6982968369829684,0.656934306569343,0.30170316301703165,0.34306569343065696,0.5121359223300971,0.558252427184466,0.4878640776699029,0.441747572815534
FP929048,0.3283902242766275,0.18348531146547045,0.3218116805721097,0.20858164481525626,0.6781883194278904,0.7914183551847438,0.5900735294117647,0.4852941176470588,0.4099264705882353,0.5147058823529411
AE001437,0.3156770534814757,0.20851891007668322,0.6005706134094151,0.5677603423680456,0.39942938659058486,0.4322396576319544,0.45202952029520294,0.44649446494464945,0.5479704797047971,0.5535055350553506
AE014184,0.46528128287995096,0.42332570141832715,0.3128491620111732,0.12849162011173185,0.6871508379888268,0.8715083798882681,0.15467625899280577,0.23741007194244604,0.8453237410071942,0.762589928057554
AE017285,0.6353530661438876,0.780466201985313,0.4166666666666667,0.4166666666666667,0.5833333333333334,0.5833333333333334,0.3181818181818182,0.3181818181818182,0.6818181818181818,0.6818181818181818
AM746676,0.7169134784704737,0.9184608346914314,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.23529411764705882,0.3137254901960784,0.7647058823529411,0.6862745098039216
AP009484,0.37604156657475857,0.3086870568244943,0.16806722689075632,0.38375350140056025,0.8319327731092437,0.6162464985994398,0.31422018348623854,0.6376146788990825,0.6857798165137615,0.3623853211009174
AP012159,0.6213450100106683,0.7207835971453984,0.2631578947368421,0.3684210526315789,0.7368421052631579,0.631578947368421,0.20930232558139536,0.3372093023255814,0.7906976744186046,0.6627906976744186
AP013105,0.6450969682054729,0.840395847477622,0.08333333333333333,0.125,0.9166666666666666,0.875,0.16981132075471697,0.22641509433962265,0.8301886792452831,0.7735849056603774
BX950851,0.5230182803512671,0.5653477500970981,0.12248062015503876,0.09922480620155039,0.8775193798449612,0.9007751937984496,0.21630094043887146,0.41379310344827586,0.7836990595611285,0.5862068965517241
CP000154,0.4691894185237652,0.4721245257696696,0.08361774744027303,0.22866894197952217,0.9163822525597269,0.7713310580204779,0.2541935483870968,0.5264516129032258,0.7458064516129033,0.4735483870967742
CP000356,0.659866061844522,0.8159787272014843,0.5555555555555556,0.3888888888888889,0.4444444444444444,0.6111111111111112,0.16666666666666666,0.1111111111111111,0.8333333333333334,0.8888888888888888
CP000489,0.6720359141791045,0.8494526796295279,0.36363636363636365,0.2727272727272727,0.6363636363636364,0.7272727272727273,0.1,0.0,0.9,1.0
CP000758,0.5718653843833336,0.6465019933438176,0.2564102564102564,0.1282051282051282,0.7435897435897436,0.8717948717948718,0.12154696132596685,0.16574585635359115,0.8784530386740331,0.8342541436464088
CP000930,0.5813460897980416,0.7080889038597002,0.2564102564102564,0.2948717948717949,0.7435897435897436,0.7051282051282052,0.12295081967213115,0.18032786885245902,0.8770491803278688,0.819672131147541
CP001135,0.6109921879171745,0.7558851146663308,0.156,0.16,0.844,0.84,0.3218390804597701,0.3793103448275862,0.6781609195402298,0.6206896551724138
CP001616,0.49901291909450823,0.510229899801326,0.12121212121212122,0.11616161616161616,0.8787878787878788,0.8838383838383839,0.29205607476635514,0.37850467289719625,0.7079439252336449,0.6214953271028038
CP001698,0.6244544159101809,0.8090438307496474,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.6363636363636364,0.6296296296296297,0.6666666666666666,0.37037037037037035,0.3333333333333333
CP001801,0.5559795518166795,0.6239507761093301,0.09352517985611511,0.050359712230215826,0.9064748201438849,0.9496402877697842,0.13095238095238096,0.30357142857142855,0.8690476190476191,0.6964285714285714
CP001940,0.6128720595207168,0.7559795142641706,0.22012578616352202,0.06289308176100629,0.779874213836478,0.9371069182389937,0.22,0.18,0.78,0.82
CP002082,0.3064471397728669,0.20516344568021314,0.12876052948255115,0.07099879663056559,0.8712394705174489,0.9290012033694344,0.25,0.14893617021276595,0.75,0.851063829787234
CP002343,0.7101441907973121,0.9135688959694015,0,0,0,0,0.5454545454545454,0.2727272727272727,0.45454545454545453,0.7272727272727273
CP002455,0.36765932817402386,0.309780832841199,0.3437152391546162,0.24694104560622915,0.6562847608453838,0.7530589543937709,0.424901185770751,0.33794466403162055,0.575098814229249,0.6620553359683794
CP002628,0.6100735903864921,0.7482529593895774,0.3157894736842105,0.23684210526315788,0.6842105263157895,0.7631578947368421,0.2033898305084746,0.22033898305084745,0.7966101694915254,0.7796610169491526
CP002955,0.3920401369556203,0.35572245076103987,0.3479249573621376,0.2427515633882888,0.6520750426378624,0.7572484366117112,0.5143843498273878,0.35443037974683544,0.4856156501726122,0.6455696202531646
CP003280,0.3697673116276986,0.30539178161334585,0.40145502645502645,0.16666666666666666,0.5985449735449735,0.8333333333333334,0.49805950840879687,0.17981888745148772,0.5019404915912031,0.8201811125485123
CP003592,0.48762117626211976,0.4941551649534764,0.14488636363636365,0.04971590909090909,0.8551136363636364,0.9502840909090909,0.5903614457831325,0.37349397590361444,0.40963855421686746,0.6265060240963856
CP003945,0.43654474773183594,0.37316261094831615,0.06346153846153846,0.06153846153846154,0.9365384615384615,0.9384615384615385,0.15848214285714285,0.125,0.8415178571428571,0.875
CP007034,0.5319705754632762,0.6684945270719582,0.25263157894736843,0.3508771929824561,0.7473684210526316,0.6491228070175439,0.425,0.46,0.575,0.54
CP008876,0.4369594039802094,0.4050267607543369,0.20077972709551656,0.2709551656920078,0.7992202729044834,0.7290448343079922,0.2551181102362205,0.5165354330708661,0.7448818897637796,0.48346456692913387
CR354531,0.4293107040072068,0.36527950539601506,0.14955640050697086,0.1634980988593156,0.8504435994930292,0.8365019011406845,0.14388489208633093,0.460431654676259,0.8561151079136691,0.539568345323741
FP929054,0.4330277662032653,0.41008267446783125,0.1752411575562701,0.25562700964630225,0.8247588424437299,0.7443729903536977,0.28804347826086957,0.44565217391304346,0.7119565217391305,0.5543478260869565
AE002098,0.532081170247543,0.6145352440034058,0.12994350282485875,0.13559322033898305,0.8700564971751412,0.864406779661017,0.20161290322580644,0.28225806451612906,0.7983870967741935,0.717741935483871
AE014295,0.6095322551350766,0.762778144793405,0.10989010989010989,0.07692307692307693,0.8901098901098901,0.9230769230769231,0.20689655172413793,0.43103448275862066,0.7931034482758621,0.5689655172413793
AE017340,0.4755115343523522,0.4683676524863687,0.11423550087873462,0.12478031634446397,0.8857644991212654,0.875219683655536,0.1956521739130435,0.3565217391304348,0.8043478260869565,0.6434782608695652
AM747720,0.6746080524807326,0.8745464418156129,0.3,0.1,0.7,0.9,0.2692307692307692,0.3076923076923077,0.7307692307692307,0.6923076923076923
AP009552,0.43009831267348486,0.3892007933373903,0.241905925473427,0.09896151496640196,0.758094074526573,0.9010384850335981,0.5660749506903353,0.2504930966469428,0.4339250493096647,0.7495069033530573
AP012200,0.33064972330395576,0.2080352478000979,0.11507128309572301,0.11914460285132383,0.884928716904277,0.8808553971486762,0.1920374707259953,0.2576112412177986,0.8079625292740047,0.7423887587822015
AP013357,0.40254135377336137,0.30501241130935725,0.06090026478375993,0.06619593998234775,0.93909973521624,0.9338040600176523,0.29647630619684084,0.425273390036452,0.7035236938031592,0.574726609963548
CP000009,0.6181531712949808,0.7267418086110884,0.25,0.2,0.75,0.8,0.06097560975609756,0.15853658536585366,0.9390243902439024,0.8414634146341463
CP000155,0.5488928843931072,0.6387101297013298,0.15934959349593497,0.16097560975609757,0.8406504065040651,0.8390243902439024,0.22418136020151133,0.36272040302267,0.7758186397984886,0.6372795969773299
CP000360,0.5898851927213626,0.7192985494437245,0.12903225806451613,0.008064516129032258,0.8709677419354839,0.9919354838709677,0.3582554517133956,0.3115264797507788,0.6417445482866043,0.6884735202492211
CP000509,0.7199183002646028,0.9396428265825749,1.0,0.0,0.0,1.0,0.3684210526315789,0.42105263157894735,0.631578947368421,0.5789473684210527
CP000771,0.35292064164593756,0.2882185414803163,0.5981566820276498,0.447926267281106,0.40184331797235023,0.552073732718894,0.23969465648854962,0.33587786259541985,0.7603053435114504,0.6641221374045801
CP000934,0.5275744523872895,0.5787779292791564,0.09208103130755065,0.058931860036832415,0.9079189686924494,0.9410681399631676,0.23399014778325122,0.5172413793103449,0.7660098522167488,0.4827586206896552
CP001145,0.4499245474744258,0.4382899365197483,0.5170454545454546,0.2897727272727273,0.48295454545454547,0.7102272727272727,0.5092838196286472,0.36074270557029176,0.4907161803713528,0.6392572944297082
CP001618,0.7329910296350217,0.943873701317546,0,0,0,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
CP001699,0.4629834067508879,0.48019834345186796,0.16756756756756758,0.42162162162162165,0.8324324324324325,0.5783783783783784,0.4590909090909091,0.7401515151515151,0.5409090909090909,0.25984848484848483
CP001802,0.6752621956231492,0.8431037767698072,0.0,0.0,1.0,1.0,0.25806451612903225,0.41935483870967744,0.7419354838709677,0.5806451612903226
CP001958,0.6733780713364466,0.84511879418157,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.9166666666666666,0.09090909090909091,0.11363636363636363,0.9090909090909091,0.8863636363636364
CP002083,0.6147164419534201,0.7447682141730141,0.2222222222222222,0.022222222222222223,0.7777777777777778,0.9777777777777777,0.13253012048192772,0.1566265060240964,0.8674698795180723,0.8433734939759037
CP002344,0.7262961885267833,0.907820224153763,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2631578947368421,0.2631578947368421,0.7368421052631579,0.7368421052631579
CP002456,0.3785337946447704,0.2714914534602852,0.3339130434782609,0.1565217391304348,0.6660869565217391,0.8434782608695652,0.44014732965009207,0.3701657458563536,0.5598526703499079,0.6298342541436464
CP002629,0.5435386319107249,0.6240940250378535,0.2413793103448276,0.20689655172413793,0.7586206896551724,0.7931034482758621,0.6212121212121212,0.3686868686868687,0.3787878787878788,0.6313131313131313
CP002959,0.5388488605373853,0.6215790326043154,0.2523961661341853,0.2268370607028754,0.7476038338658147,0.7731629392971247,0.1888111888111888,0.3776223776223776,0.8111888111888111,0.6223776223776224
CP003281,0.37599208906234716,0.32379072310167356,0.28824626865671643,0.16417910447761194,0.7117537313432836,0.835820895522388,0.5671875,0.3296875,0.4328125,0.6703125
CP003597,0.4540037211882931,0.4006956203324722,0.23246650906225375,0.08116627265563436,0.7675334909377463,0.9188337273443656,0.45675105485232065,0.37658227848101267,0.5432489451476793,0.6234177215189873
CP003946,0.4494201474131781,0.40530300336140906,0.09288194444444445,0.035590277777777776,0.9071180555555556,0.9644097222222222,0.18244406196213425,0.2547332185886403,0.8175559380378657,0.7452667814113597
CP007035,0.46154707039633014,0.4940268263214104,0.17706013363028952,0.2873051224944321,0.8229398663697105,0.7126948775055679,0.3663551401869159,0.4672897196261682,0.6336448598130842,0.5327102803738317
CP008889,0.6935267654642321,0.8989821442181772,0.0,0.0,1.0,1.0,0.25,0.125,0.75,0.875
CR522870,0.4774580535425782,0.4824238288758859,0.2846251588310038,0.19695044472681067,0.7153748411689962,0.8030495552731893,0.22201492537313433,0.19962686567164178,0.7779850746268657,0.8003731343283582
FP929056,0.640010331553151,0.8481519155879677,0.25,0.3125,0.75,0.6875,0.2777777777777778,0.2777777777777778,0.7222222222222222,0.7222222222222222
AE003849,0.5389361477619948,0.5727928242196109,0.13934426229508196,0.19672131147540983,0.860655737704918,0.8032786885245902,0.23580786026200873,0.4366812227074236,0.7641921397379913,0.5633187772925764
AE014299,0.4710114123873603,0.4658572774952191,0.0912106135986733,0.08291873963515754,0.9087893864013267,0.9170812603648425,0.34838709677419355,0.5193548387096775,0.6516129032258065,0.4806451612903226
AE017354,0.3899757023447337,0.3290478465879892,0.23024054982817868,0.21305841924398625,0.7697594501718213,0.7869415807560137,0.3350970017636684,0.32451499118165783,0.6649029982363316,0.6754850088183422
AM889285,0.6718718080716463,0.8347792092373237,0.25,0.22727272727272727,0.75,0.7727272727272727,0.14285714285714285,0.2857142857142857,0.8571428571428571,0.7142857142857143
AP010656,0.338522153290761,0.2396957596501236,0.2670906200317965,0.26232114467408585,0.7329093799682035,0.7376788553259142,0.40070921985815605,0.26595744680851063,0.599290780141844,0.7340425531914894
AP012204,0.6775278324405882,0.8442931868088239,0.0,0.0,1.0,1.0,0.20689655172413793,0.2413793103448276,0.7931034482758621,0.7586206896551724
AP014521,0.2618801854253002,0.11593411918327375,0.378561736770692,0.30529172320217096,0.621438263229308,0.694708276797829,0.4383561643835616,0.3424657534246575,0.5616438356164384,0.6575342465753424
CP000013,0.28573234762985067,0.19650432473172308,0.5105067985166872,0.3584672435105068,0.4894932014833127,0.6415327564894932,0.26732673267326734,0.23267326732673269,0.7326732673267327,0.7673267326732673
CP000157,0.6354743826527123,0.7833673948942151,0.23529411764705882,0.11764705882352941,0.7647058823529411,0.8823529411764706,0.2978723404255319,0.2765957446808511,0.7021276595744681,0.723404255319149
CP000362,0.5959458998914298,0.6982691813004503,0.3484848484848485,0.15151515151515152,0.6515151515151515,0.8484848484848485,0.05649717514124294,0.2655367231638418,0.943502824858757,0.7344632768361582
CP000510,0.4142706652379176,0.36308280815040717,0.18509803921568627,0.22666666666666666,0.8149019607843138,0.7733333333333333,0.15321252059308071,0.3986820428336079,0.8467874794069192,0.6013179571663921
CP000774,0.6284782597567031,0.7680487765216774,0.19672131147540983,0.13114754098360656,0.8032786885245902,0.8688524590163934,0.1917808219178082,0.2054794520547945,0.8082191780821918,0.7945205479452054
CP000975,0.45955211584023675,0.4730620588979391,0.1833810888252149,0.2177650429799427,0.8166189111747851,0.7822349570200573,0.16507936507936508,0.1619047619047619,0.834920634920635,0.8380952380952381
CP001146,0.3387181566066459,0.24850904471628543,0.563869992441421,0.3749055177626606,0.436130007558579,0.6250944822373394,0.6968421052631579,0.43157894736842106,0.3031578947368421,0.5684210526315789
CP001619,0.5267998740519426,0.6425369373192923,0.1444043321299639,0.2364620938628159,0.855595667870036,0.7635379061371841,0.4822222222222222,0.4022222222222222,0.5177777777777778,0.5977777777777777
CP001700,0.703521229714885,0.9041605647821969,0.25,0.0,0.75,1.0,0.39215686274509803,0.3137254901960784,0.6078431372549019,0.6862745098039216
CP001804,0.7001839891891123,0.8979464723936952,0.10526315789473684,0.3157894736842105,0.8947368421052632,0.6842105263157895,0.47619047619047616,0.5238095238095238,0.5238095238095238,0.47619047619047616
CP001964,0.7443180484377416,0.9530341054217772,0,0,0,0,0.0,0.0,1.0,1.0
CP002084,0.56112375526641,0.6527511895455412,0.5302013422818792,0.28187919463087246,0.4697986577181208,0.7181208053691275,0.48148148148148145,0.3925925925925926,0.5185185185185185,0.6074074074074074
CP002345,0.40015062786078137,0.3697983871346689,0.3021276595744681,0.2929078014184397,0.6978723404255319,0.7070921985815602,0.41482444733420026,0.3823146944083225,0.5851755526657998,0.6176853055916776
CP002467,0.580285114934478,0.6770639818037093,0.07563025210084033,0.01680672268907563,0.9243697478991597,0.9831932773109243,0.2953216374269006,0.27485380116959063,0.7046783625730995,0.7251461988304093
CP002630,0.6867528617389651,0.8843368433249809,0.2222222222222222,0.1111111111111111,0.7777777777777778,0.8888888888888888,0.46153846153846156,0.46153846153846156,0.5384615384615384,0.5384615384615384
CP002961,0.3672860280448031,0.2833196180770835,0.22792494481236203,0.1986754966887417,0.772075055187638,0.8013245033112583,0.48835403726708076,0.36024844720496896,0.5116459627329193,0.639751552795031
CP003283,0.38258462188721776,0.35173453869072857,0.25225225225225223,0.2057057057057057,0.7477477477477478,0.7942942942942943,0.6666666666666666,0.34710743801652894,0.3333333333333333,0.6528925619834711
CP003600,0.46712244379614076,0.4439948518768143,0.23814328960645811,0.10494450050454086,0.7618567103935419,0.8950554994954592,0.6861063464837049,0.40823327615780447,0.313893653516295,0.5917667238421955
CP003978,0.31472566450031403,0.18227570933795126,0.44692737430167595,0.478584729981378,0.553072625698324,0.521415270018622,0.350597609561753,0.2908366533864542,0.649402390438247,0.7091633466135459
CP007044,0.5239951954297858,0.5703689090820666,0.11774744027303755,0.1348122866894198,0.8822525597269625,0.8651877133105802,0.3783783783783784,0.3963963963963964,0.6216216216216216,0.6036036036036037
